1,0.2248010273848222	0.18085225343620612	0.3944176900209418	0.3557876463220344	0.16730189252192543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.22461206473935602	0.1807002331334282	0.37159617575801346	0.16716126234523002	0.3816907792121581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.23241742756613606	0.39495469280844886	0.18697964151750962	0.3678419555281824	0.1729701858538632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.2174877206233661	0.12395859586602204	0.09972459492714787	0.09225272643992465	0.17801212553777268	0.2174877206233661	0.20033620588184617	0.2106469797205721	0.2174877206233661	0.2174877206233661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.2184725506912146	0.19707491971841193	0.12451990641738207	0.10017616883351266	0.09267046615680904	0.178818201821844	0.2184725506912146	0.211600833477169	0.2184725506912146	0.2184725506912146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.28375534999876534	0.21117700225964348	0.22828096058479524	0.4694422939069419	0.3003241571071359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.18149807057833756	0.18407495129413853	0.40144601850792694	0.3621276065044232	0.17028312963904343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.3168114221880684	0.15405943759226742	0.32541776930724536	0.3284379052090317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.22969662260227663	0.1309171420406471	0.10532273996661223	0.22969662260227663	0.09743143028198092	0.22969662260227663	0.22969662260227663	0.22969662260227663	0.180901044132266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.20252031429289485	0.22450918510368692	0.1279605269884277	0.10294414543367023	0.22450918510368692	0.09523105202103836	0.22450918510368692	0.22450918510368692	0.22450918510368692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.23267431373565772	0.31943476726706477	0.2371555756072909	0.23267431373565772	0.11151757805922763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.3307867031052103	0.3620086576911724	0.1585414882813367	0.16898311823770384	0.30592382907253274	0.17138231365226175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.3591569568516195	0.12275629674956069	0.2802978746521517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.5025568149996588	0.40430657070274284	0.37401388786940565	0.4934430309647556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.18811321857765417	0.2298288108407413	0.0974875011505647	0.10390808180374216	0.2298288108407413	0.2298288108407413	0.10538335220944249	0.2298288108407413	0.2298288108407413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.20737012871574997	0.2533560929263359	0.10746717224140286	0.11454501954286529	0.2533560929263359	0.2533560929263359	0.11617131149743268	0.2533560929263359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.2518034996351909	0.12620371528648436	0.12799553554742651	0.11840546592357161	0.24704545243697737	0.27036332411757663	0.24704545243697737	0.27036332411757663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.26147069500618814	0.19459226953920905	0.21035297280226214	0.4587553212377971	0.27673827501857545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.22136807468449232	0.15565796257669479	0.42976149027331445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,0.1185141438526732	0.1185141438526732	0.1185141438526732	0.11175069833393869	0.05358152143456616	0.1185141438526732	0.1185141438526732	0.1185141438526732	0.13879403681475594	0.13485089158456612	0.1185141438526732	0.1185141438526732	0.11478646419752354	0.1185141438526732	0.13485089158456612	0.13879403681475594	0.1185141438526732	0.13879403681475594	0.0	0.0	
0,0.32500985019626355	0.26147017422806756	0.5143859482228188	0.24187951300160995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,0.29569719052582755	0.4085937844296329	0.23788816209370095	0.42463925178648043	0.22006438388602936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,0.20008075244655796	0.20292146712159329	0.36222239564820247	0.42862840607031283	0.18771756966104636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,0.1998573505737086	0.1998573505737086	0.09749165577260506	0.1386471965772476	0.1998573505737086	0.22983860544858087	0.22983860544858087	0.2372871244393362	0.1998573505737086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,0.19581024494275465	0.19581024494275465	0.09551745253256551	0.17734735953261369	0.19581024494275465	0.22518438026421117	0.22518438026421117	0.23248206695851495	0.19581024494275465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,0.26570759995642695	0.2137615595723484	0.4205295798606148	0.19774546783574995	0.3815723654284213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,0.2248010273848222	0.18085225343620612	0.3557876463220344	0.3944176900209418	0.16730189252192543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
